seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage
private,offer,24999,control,suv,2010,automatic,396,golf,80000,6,petrol,sonstige_autos,no
private,offer,17900,control,limousine,2011,manual,143,3er,60000,3,diesel,bmw,no
private,offer,599,test,limousine,2016,automatic,167,golf,150000,5,petrol,renault,no
private,offer,1150,test,limousine,2000,manual,60,polo,125000,9,petrol,volkswagen,no
private,offer,699,control,bus,2000,manual,140,espace,150000,4,petrol,renault,yes
private,offer,1850,control,station wagon,2000,manual,90,focus,150000,5,diesel,ford,no
private,offer,1990,test,station wagon,2001,manual,140,v70,150000,7,petrol,volvo,no
private,offer,16960,control,station wagon,2013,automatic,99,others,80000,9,hybrid,toyota,no
private,offer,1100,control,small car,2004,manual,58,twingo,150000,3,petrol,renault,no
private,offer,8800,test,suv,1997,manual,113,defender,150000,12,diesel,land_rover,no
private,offer,1000,test,station wagon,2002,manual,163,v40,150000,3,petrol,volvo,yes
private,offer,3949,control,station wagon,2004,manual,155,signum,100000,3,petrol,opel,no
private,offer,11500,test,limousine,2006,manual,265,1er,150000,2,petrol,bmw,no
private,offer,6390,test,limousine,2005,manual,129,1er,125000,7,petrol,bmw,no
private,offer,8500,test,station wagon,2009,manual,140,passat,150000,6,diesel,volkswagen,no
private,offer,25500,control,coupe,2015,manual,136,others,20000,12,diesel,mercedes_benz,no
private,offer,3900,control,station wagon,2004,automatic,165,e_klasse,150000,6,petrol,mercedes_benz,yes
private,offer,3800,control,limousine,1990,automatic,204,others,150000,8,petrol,volvo,no
private,offer,6399,test,suv,2007,automatic,155,santa,150000,12,diesel,hyundai,no
private,offer,1600,test,bus,2004,manual,113,scenic,150000,6,petrol,renault,no
private,offer,6000,test,station wagon,2006,automatic,140,a4,150000,8,diesel,audi,no
private,offer,1600,test,limousine,2002,manual,95,megane,150000,2,petrol,renault,no
private,offer,450,control,small car,1997,manual,50,arosa,150000,8,petrol,seat,no
private,offer,1150,control,station wagon,1995,manual,121,4_reihe,150000,10,petrol,peugeot,no
private,offer,12450,control,limousine,2008,automatic,233,a8,150000,6,diesel,audi,no
private,offer,5990,control,suv,1999,automatic,173,cherokee,150000,9,lpg,jeep,no
private,offer,14900,control,coupe,2007,manual,217,3er,125000,11,petrol,bmw,no
private,offer,250,test,small car,1996,manual,45,fiesta,150000,6,petrol,ford,yes
private,offer,3800,test,cabrio,2005,automatic,136,megane,150000,2,petrol,renault,no
private,offer,890,test,small car,2000,manual,54,corsa,150000,5,petrol,opel,yes
private,offer,13800,control,limousine,2010,manual,141,qashqai,40000,12,petrol,nissan,no
private,offer,1450,control,small car,2002,manual,75,fabia,125000,6,petrol,skoda,no
private,offer,2880,control,station wagon,2002,manual,110,golf,150000,5,petrol,volkswagen,no
private,offer,5950,control,bus,2004,manual,101,touran,150000,2,diesel,volkswagen,no
private,offer,7900,control,coupe,2002,manual,192,3er,100000,9,petrol,bmw,no
private,offer,1650,control,coupe,1987,manual,90,scirocco,125000,5,petrol,volkswagen,no
private,offer,900,control,small car,1993,manual,55,golf,150000,4,petrol,volkswagen,yes
private,offer,250,test,limousine,1995,manual,75,golf,150000,0,petrol,volkswagen,no
private,offer,850,control,limousine,1998,manual,140,others,150000,1,petrol,volvo,no
private,offer,1150,control,small car,2004,manual,69,others,150000,4,diesel,suzuki,no
private,offer,200,test,small car,1998,manual,60,corsa,150000,1,petrol,opel,yes
private,offer,549,control,small car,1997,manual,45,corsa,150000,1,petrol,opel,no
private,offer,600,test,small car,1997,automatic,60,corsa,150000,6,petrol,opel,no
private,offer,13300,test,limousine,2012,manual,150,others,40000,2,petrol,subaru,no
private,offer,4500,control,limousine,2017,manual,500,golf,5000,0,petrol,volkswagen,no
private,offer,12900,control,suv,2010,manual,110,yeti,70000,1,diesel,skoda,no
private,offer,2700,control,limousine,2003,manual,116,3er,150000,1,petrol,bmw,no
private,offer,599,control,coupe,1994,manual,116,others,150000,7,petrol,ford,no
private,offer,2100,test,station wagon,2001,automatic,74,passat,30000,12,diesel,volkswagen,no
private,offer,13500,test,bus,2003,manual,131,transporter,150000,8,diesel,volkswagen,no
private,offer,3399,control,limousine,2007,automatic,184,e_klasse,150000,6,diesel,mercedes_benz,yes
private,offer,10990,test,bus,1996,manual,110,transporter,150000,2,petrol,volkswagen,no
private,offer,3200,control,limousine,1998,manual,132,e_klasse,150000,3,petrol,mercedes_benz,no
private,offer,5300,test,limousine,2006,automatic,140,a3,150000,6,diesel,audi,no
private,offer,5800,control,bus,2010,manual,73,others,50000,9,petrol,citroen,no
private,offer,4000,control,limousine,2002,manual,116,3er,125000,3,petrol,bmw,no
private,offer,350,test,small car,1996,manual,45,corsa,150000,3,petrol,opel,yes
private,offer,3990,control,small car,2009,manual,69,ka,150000,6,petrol,ford,no
private,offer,3950,control,small car,2008,manual,84,aveo,150000,6,lpg,chevrolet,no
private,offer,2450,control,station wagon,2003,manual,100,focus,150000,5,diesel,ford,no
private,offer,5500,control,cabrio,1998,manual,120,z_reihe,150000,3,petrol,bmw,no
private,offer,7499,test,station wagon,2005,manual,105,caddy,150000,12,diesel,volkswagen,no
private,offer,32999,test,limousine,2010,automatic,211,q5,40000,7,petrol,audi,no
private,offer,1750,test,small car,2004,manual,75,corsa,150000,2,petrol,opel,yes
private,offer,6950,control,cabrio,1990,manual,60,golf,30000,7,petrol,sonstige_autos,no
private,offer,2800,test,small car,2005,manual,92,swift,150000,2,petrol,suzuki,yes
private,offer,11500,test,station wagon,2011,manual,143,3er,150000,2,diesel,bmw,no
private,offer,2850,control,limousine,2003,manual,116,almera,125000,7,petrol,nissan,no
private,offer,6999,test,bus,2006,manual,145,galaxy,100000,10,petrol,ford,no
private,offer,11250,control,station wagon,2008,manual,150,octavia,125000,8,petrol,skoda,no
private,offer,3800,control,limousine,1990,manual,167,others,90000,5,petrol,peugeot,no
private,offer,24300,control,suv,2009,automatic,396,golf,100000,7,lpg,sonstige_autos,no
private,offer,9200,test,small car,2013,manual,60,fabia,30000,3,petrol,skoda,no
private,offer,3500,control,bus,2004,manual,125,zafira,150000,4,diesel,opel,no
private,offer,39900,control,suv,2014,manual,122,defender,20000,11,diesel,land_rover,no
private,offer,5999,test,station wagon,2007,manual,170,4_reihe,125000,8,diesel,peugeot,no
private,offer,32500,test,limousine,2012,automatic,265,e_klasse,70000,3,diesel,mercedes_benz,no
private,offer,12900,test,small car,2013,manual,105,polo,30000,8,petrol,volkswagen,no
private,offer,2500,test,limousine,2005,manual,86,golf,100000,8,petrol,hyundai,no
private,offer,6300,control,suv,2006,manual,150,others,150000,1,petrol,ford,no
private,offer,2400,control,small car,2006,manual,70,corsa,150000,8,diesel,opel,no
private,offer,27900,control,cabrio,2005,automatic,245,sl,90000,8,petrol,mercedes_benz,no
private,offer,5399,control,small car,2010,automatic,54,fortwo,125000,5,diesel,smart,no
private,offer,3400,test,limousine,1998,manual,101,golf,125000,4,petrol,volkswagen,no
private,offer,899,test,limousine,1997,manual,125,a3,150000,3,petrol,audi,no
private,offer,35850,control,limousine,2013,automatic,313,3er,80000,10,diesel,bmw,no
private,offer,2000,test,suv,2001,automatic,170,others,150000,0,diesel,hyundai,no
private,offer,2499,test,small car,2003,manual,75,ibiza,150000,6,petrol,seat,no
private,offer,700,test,small car,1993,automatic,75,golf,100000,1,petrol,volkswagen,yes
private,offer,16950,control,suv,2002,manual,122,defender,150000,1,diesel,land_rover,no
private,offer,3550,test,limousine,2008,manual,75,others,20000,8,petrol,peugeot,no
private,offer,4250,control,small car,2013,manual,75,twingo,125000,1,petrol,renault,no
private,offer,850,control,small car,2001,manual,75,fiesta,150000,9,petrol,ford,no
private,offer,2999,test,small car,2011,manual,80,panda,90000,8,petrol,fiat,no
private,offer,13500,test,station wagon,2012,manual,250,focus,150000,9,petrol,ford,no
private,offer,1200,control,bus,1998,manual,115,ducato,5000,9,diesel,fiat,no
private,offer,1300,control,limousine,1995,manual,101,golf,125000,0,petrol,audi,yes
private,offer,3350,test,limousine,2000,manual,105,3er,150000,4,petrol,bmw,no
private,offer,750,control,limousine,1996,manual,75,golf,150000,9,petrol,volkswagen,no
private,offer,3700,control,cabrio,2005,manual,125,tigra,125000,12,petrol,opel,no
private,offer,3850,test,small car,2003,manual,55,fabia,80000,3,petrol,skoda,no
private,offer,7350,control,others,2005,manual,82,vivaro,125000,1,diesel,opel,no
private,offer,1500,test,small car,2001,manual,50,polo,150000,5,petrol,volkswagen,no
private,offer,1699,control,bus,2000,automatic,140,espace,150000,5,petrol,renault,no
private,offer,550,control,station wagon,2001,manual,131,mondeo,150000,9,diesel,ford,no
private,offer,550,test,small car,1994,manual,45,polo,150000,2,petrol,volkswagen,no
private,offer,17900,control,limousine,2008,automatic,235,s_klasse,150000,3,diesel,mercedes_benz,no
private,offer,12300,control,station wagon,2012,manual,150,focus,100000,2,petrol,ford,no
private,offer,6150,test,limousine,2017,manual,140,golf,150000,8,diesel,volkswagen,no
private,offer,1998,control,limousine,1998,manual,118,3er,150000,6,petrol,bmw,no
private,offer,2000,control,limousine,2003,manual,105,leon,150000,4,petrol,seat,no
private,offer,999,test,limousine,1999,manual,104,octavia,150000,0,petrol,skoda,no
private,offer,890,test,small car,1999,manual,50,lupo,100000,7,petrol,volkswagen,yes
private,offer,4000,test,limousine,2001,manual,220,a3,150000,10,petrol,audi,no
private,offer,4499,control,station wagon,2001,automatic,192,5er,150000,10,petrol,bmw,no
private,offer,17900,test,limousine,2007,automatic,231,7er,150000,7,diesel,bmw,no
private,offer,4850,test,limousine,2003,manual,163,a4,150000,10,diesel,audi,no
private,offer,2500,control,station wagon,2000,automatic,116,a4,150000,4,diesel,audi,no
private,offer,525,control,small car,1998,manual,60,fiesta,150000,2,petrol,ford,no
private,offer,8900,control,station wagon,2009,automatic,105,caddy,150000,1,diesel,volkswagen,no
private,offer,2500,test,station wagon,2000,manual,102,v40,150000,10,diesel,volvo,no
private,offer,590,test,limousine,1998,manual,75,astra,150000,7,petrol,opel,no
private,offer,37175,control,limousine,2011,automatic,299,a6,70000,9,petrol,audi,no
private,offer,10900,control,station wagon,2008,automatic,218,5er,150000,6,petrol,bmw,no
private,offer,17000,control,limousine,2014,automatic,165,astra,40000,3,diesel,opel,no
private,offer,999,control,limousine,1999,automatic,102,a_klasse,150000,8,petrol,mercedes_benz,no
private,offer,100,control,small car,2001,manual,60,swift,150000,8,petrol,suzuki,no
private,offer,7500,test,limousine,2008,manual,105,a3,150000,4,diesel,audi,no
private,offer,1300,test,station wagon,2001,manual,101,astra,150000,11,diesel,opel,no
private,offer,12500,control,limousine,2010,manual,105,golf,90000,4,diesel,volkswagen,no
private,offer,11200,control,small car,2014,manual,105,others,30000,0,petrol,skoda,no
private,offer,1150,control,limousine,1994,automatic,136,omega,150000,7,petrol,opel,no
private,offer,7500,test,limousine,2007,manual,280,passat,20000,10,petrol,volkswagen,no
private,offer,1200,control,small car,1999,manual,60,twingo,150000,5,petrol,renault,no
private,offer,3300,test,station wagon,2005,manual,101,astra,150000,10,petrol,opel,no
private,offer,8900,test,station wagon,2006,automatic,170,passat,150000,11,diesel,volkswagen,no
private,offer,10799,test,limousine,2017,manual,116,1er,150000,2,diesel,bmw,no
private,offer,649,control,small car,1996,manual,54,corsa,150000,1,petrol,opel,no
private,offer,1580,test,small car,2003,manual,76,others,150000,3,petrol,suzuki,no
private,offer,9600,test,limousine,2010,manual,105,golf,50000,3,petrol,volkswagen,no
private,offer,1100,test,station wagon,1992,manual,133,100,150000,2,petrol,audi,no
private,offer,14250,test,limousine,2011,automatic,143,3er,125000,2,diesel,bmw,no
private,offer,1199,control,small car,2003,manual,56,corsa,150000,9,petrol,opel,no
private,offer,2199,control,small car,2001,manual,75,twingo,40000,11,petrol,renault,no
private,offer,3950,control,limousine,2001,manual,170,golf,150000,8,petrol,volkswagen,no
private,offer,1600,test,limousine,2000,manual,147,omega,125000,3,petrol,opel,no
private,offer,2550,control,small car,2002,manual,75,clio,100000,10,petrol,renault,no
private,offer,3200,control,cabrio,2004,manual,136,3_reihe,150000,7,petrol,peugeot,no
private,offer,5450,control,station wagon,2009,manual,109,i_reihe,100000,7,lpg,hyundai,no
private,offer,1350,control,limousine,2000,automatic,272,others,150000,8,lpg,volvo,yes
private,offer,1900,test,small car,2001,manual,101,fabia,150000,2,petrol,skoda,no
private,offer,1290,control,small car,2003,manual,75,twingo,90000,8,petrol,renault,no
private,offer,100,control,small car,1999,manual,50,golf,125000,7,petrol,ford,yes
private,offer,800,control,small car,1996,manual,45,polo,150000,1,petrol,volkswagen,no
private,offer,7500,control,station wagon,2008,manual,80,caddy,60000,11,petrol,volkswagen,no
private,offer,9750,test,cabrio,2004,automatic,163,clk,100000,6,petrol,mercedes_benz,no
private,offer,2450,test,small car,2004,manual,50,lupo,150000,3,petrol,volkswagen,no
private,offer,250,test,small car,1998,manual,45,others,150000,3,petrol,citroen,no
private,offer,950,control,small car,1996,manual,45,polo,150000,6,petrol,volkswagen,no
private,offer,4500,test,bus,2006,manual,220,s_max,150000,9,petrol,ford,no
private,offer,1200,control,station wagon,2000,manual,75,golf,150000,3,petrol,volkswagen,no
private,offer,3100,control,station wagon,2002,manual,155,a4,150000,1,diesel,audi,no
private,offer,1400,test,limousine,1996,manual,125,a4,150000,12,petrol,audi,no
private,offer,1200,control,small car,1995,manual,40,others,80000,0,petrol,fiat,no
private,offer,1200,test,limousine,2006,manual,65,picanto,150000,12,petrol,kia,no
private,offer,1494,control,station wagon,1998,automatic,140,v70,150000,12,diesel,volvo,no
private,offer,3200,test,limousine,2002,manual,116,passat,150000,4,lpg,volkswagen,no
private,offer,1200,test,station wagon,1998,manual,135,omega,125000,7,petrol,opel,yes
private,offer,6650,control,station wagon,2005,manual,140,a6,90000,12,diesel,audi,no
private,offer,2700,control,suv,2000,manual,97,freelander,150000,5,diesel,land_rover,no
private,offer,8500,control,limousine,2003,automatic,224,e_klasse,150000,3,lpg,mercedes_benz,no
private,offer,2150,test,small car,2006,manual,77,others,150000,3,petrol,fiat,no
private,offer,600,control,limousine,1998,manual,98,3_reihe,150000,0,petrol,mazda,no
private,offer,4550,test,station wagon,2004,manual,140,a4,150000,12,diesel,audi,no
private,offer,8699,control,station wagon,2010,manual,109,caddy,125000,5,cng,volkswagen,no
private,offer,3500,test,small car,2006,manual,75,clio,90000,9,petrol,renault,no
private,offer,3500,test,coupe,2000,manual,170,3er,150000,11,petrol,bmw,no
private,offer,9200,control,limousine,2005,manual,204,x_reihe,150000,3,diesel,bmw,no
private,offer,2799,test,limousine,2003,manual,133,others,150000,9,diesel,peugeot,no
private,offer,1400,control,bus,1993,manual,78,transporter,150000,4,diesel,volkswagen,no
private,offer,750,test,station wagon,2002,manual,131,mondeo,150000,2,diesel,ford,no
private,offer,2600,control,station wagon,2002,manual,140,v70,150000,4,petrol,volvo,no
private,offer,1950,control,coupe,1998,automatic,136,clk,150000,10,petrol,mercedes_benz,no
private,offer,17250,control,limousine,2012,manual,156,c_klasse,70000,5,petrol,mercedes_benz,no
private,offer,8750,test,cabrio,2004,automatic,163,clk,150000,3,petrol,mercedes_benz,no
private,offer,19500,control,cabrio,2009,automatic,170,3er,70000,8,petrol,bmw,no
private,offer,1450,test,limousine,1995,manual,150,calibra,125000,0,petrol,opel,no
private,offer,27900,test,coupe,2007,automatic,420,3er,80000,7,petrol,bmw,no
private,offer,2990,control,limousine,2002,automatic,170,c_klasse,150000,2,diesel,mercedes_benz,no
private,offer,24500,test,suv,2011,automatic,177,grand,80000,7,diesel,jeep,no
private,offer,9900,control,bus,2008,manual,140,caddy,150000,10,diesel,volkswagen,no
private,offer,150,control,small car,1994,manual,52,golf,40000,7,petrol,skoda,no
private,offer,1950,control,suv,1997,manual,208,pajero,150000,6,petrol,mitsubishi,no
private,offer,11990,test,limousine,2009,manual,160,a3,90000,1,petrol,audi,no
private,offer,5999,test,station wagon,1998,manual,330,a4,150000,8,petrol,audi,no
private,offer,42600,test,coupe,2014,automatic,224,a5,30000,10,petrol,audi,no
private,offer,1860,test,bus,2003,manual,126,others,125000,1,petrol,kia,no
private,offer,22500,test,limousine,2014,manual,140,golf,30000,1,diesel,volkswagen,no
private,offer,888,test,small car,1998,manual,45,polo,150000,5,petrol,volkswagen,no
