seller,offerType,price,abtest,vehicleType,gearbox,powerPS,model,kilometer,fuelType,brand,notRepairedDamage,Age
private,offer,4500,test,station wagon,manual,140,6_reihe,100000,diesel,mazda,no,10.75
private,offer,10490,control,limousine,automatic,306,e_klasse,150000,petrol,mercedes_benz,no,16.58
private,offer,8450,test,bus,manual,102,transporter,150000,diesel,volkswagen,no,16.17
private,offer,3099,control,small car,manual,58,twingo,100000,petrol,renault,no,9.58
private,offer,4500,control,station wagon,manual,103,passat,150000,diesel,volkswagen,no,12.5
private,offer,700,control,small car,manual,60,corsa,150000,lpg,opel,no,21.33
private,offer,599,test,limousine,manual,90,civic,150000,petrol,honda,no,23.25
private,offer,9500,test,bus,manual,175,s_max,150000,diesel,ford,no,10.17
private,offer,799,control,limousine,manual,75,kangoo,150000,petrol,renault,no,1.25
private,offer,900,control,small car,manual,82,bravo,150000,petrol,fiat,yes,18.0
private,offer,2900,control,limousine,manual,105,leon,90000,petrol,seat,no,14.33
private,offer,2400,control,suv,manual,113,santa,70000,diesel,hyundai,yes,17.67
private,offer,1400,control,limousine,manual,101,astra,150000,petrol,opel,no,18.42
private,offer,500,test,station wagon,manual,110,a4,150000,diesel,audi,yes,21.17
private,offer,2990,test,coupe,automatic,179,others,150000,petrol,mercedes_benz,no,27.33
private,offer,2100,test,station wagon,automatic,120,c_klasse,150000,diesel,mercedes_benz,no,18.42
private,offer,9300,test,bus,manual,136,others,100000,diesel,citroen,yes,10.67
private,offer,4290,control,small car,manual,68,c1,70000,petrol,citroen,no,10.92
private,offer,699,control,small car,manual,75,clio,150000,petrol,renault,no,20.83
private,offer,7900,test,cabrio,manual,136,e_klasse,150000,petrol,mercedes_benz,no,24.5
private,offer,4900,test,station wagon,manual,105,golf,150000,diesel,volkswagen,no,10.0
private,offer,1450,test,small car,manual,61,fortwo,150000,petrol,smart,no,17.0
private,offer,1600,control,limousine,manual,75,megane,150000,petrol,renault,no,20.17
private,offer,2650,test,limousine,manual,75,forfour,125000,petrol,smart,no,13.75
private,offer,17900,test,limousine,manual,211,golf,80000,petrol,volkswagen,no,6.33
private,offer,1599,control,small car,manual,60,polo,150000,petrol,volkswagen,no,18.08
private,offer,1000,test,small car,manual,54,twingo,125000,petrol,renault,yes,22.42
private,offer,19600,control,station wagon,automatic,184,5er,150000,diesel,bmw,no,8.0
private,offer,1400,test,limousine,manual,75,golf,150000,petrol,volkswagen,no,1.0
private,offer,12000,control,limousine,automatic,333,5er,150000,petrol,bmw,no,13.58
private,offer,29800,control,limousine,automatic,408,5er,125000,petrol,bmw,no,8.42
private,offer,1590,test,limousine,manual,60,others,80000,petrol,citroen,no,2.0
private,offer,2250,control,limousine,manual,105,golf,150000,petrol,volkswagen,no,17.17
private,offer,250,control,small car,manual,50,twingo,150000,petrol,renault,no,21.75
private,offer,2190,control,bus,manual,103,others,150000,petrol,hyundai,no,12.17
private,offer,2100,test,limousine,manual,165,a6,150000,petrol,audi,no,20.25
private,offer,1300,control,limousine,manual,75,golf,150000,petrol,volkswagen,no,20.25
private,offer,13900,control,station wagon,automatic,177,5er,150000,diesel,bmw,no,10.75
private,offer,450,test,limousine,manual,88,3_reihe,80000,petrol,mazda,no,21.25
private,offer,1800,test,small car,automatic,61,fortwo,100000,petrol,smart,no,16.83
private,offer,1990,control,station wagon,automatic,150,c_klasse,150000,petrol,mercedes_benz,no,22.67
private,offer,1950,control,limousine,automatic,193,7er,150000,petrol,bmw,no,21.83
private,offer,850,test,limousine,manual,150,escort,150000,petrol,ford,no,26.5
private,offer,13300,control,station wagon,automatic,215,v60,150000,diesel,volvo,no,8.0
private,offer,2350,test,small car,manual,50,lupo,125000,petrol,volkswagen,no,16.08
private,offer,1300,test,station wagon,manual,95,v40,150000,petrol,volvo,no,19.42
private,offer,20000,control,limousine,automatic,396,others,90000,petrol,jaguar,no,14.58
private,offer,850,control,limousine,manual,75,golf,150000,petrol,volkswagen,no,24.0
private,offer,1999,test,small car,manual,54,polo,90000,petrol,volkswagen,no,25.67
private,offer,1500,test,cabrio,manual,116,mx_reihe,125000,petrol,mazda,no,25.0
private,offer,8400,control,small car,manual,60,mii,20000,petrol,seat,no,5.0
private,offer,700,control,small car,manual,60,punto,150000,petrol,fiat,no,15.25
private,offer,6490,control,small car,manual,80,polo,125000,petrol,volkswagen,no,9.08
private,offer,2999,test,small car,manual,73,2_reihe,125000,petrol,peugeot,yes,7.33
private,offer,9990,test,limousine,manual,140,astra,50000,petrol,opel,no,7.08
private,offer,19200,control,cabrio,automatic,184,clk,50000,petrol,mercedes_benz,no,10.17
private,offer,500,test,limousine,manual,60,ka,60000,petrol,ford,no,2.17
private,offer,3490,control,station wagon,manual,155,vectra,150000,petrol,opel,no,13.25
private,offer,3499,test,station wagon,manual,101,golf,150000,diesel,volkswagen,no,15.08
private,offer,3150,test,small car,manual,101,polo,150000,diesel,volkswagen,no,15.25
private,offer,14500,test,limousine,automatic,245,5er,90000,diesel,bmw,no,7.58
private,offer,1499,control,limousine,manual,101,astra,150000,petrol,opel,no,17.92
private,offer,24000,test,station wagon,automatic,150,octavia,60000,diesel,skoda,no,4.33
private,offer,1499,test,limousine,manual,101,a4,150000,petrol,audi,no,23.25
private,offer,25999,test,coupe,automatic,367,6er,150000,petrol,bmw,no,13.92
private,offer,500,control,limousine,manual,90,others,150000,petrol,volkswagen,yes,23.42
private,offer,37500,control,station wagon,manual,230,octavia,5000,petrol,skoda,no,2.17
private,offer,1899,control,limousine,automatic,95,a_klasse,150000,diesel,mercedes_benz,no,15.33
private,offer,720,test,small car,manual,45,corsa,150000,petrol,opel,no,21.5
private,offer,6250,test,small car,manual,69,ibiza,125000,petrol,seat,no,7.58
private,offer,15300,test,station wagon,manual,115,c_max,50000,diesel,ford,no,5.42
private,offer,20400,test,suv,manual,140,tiguan,30000,diesel,volkswagen,no,4.17
private,offer,3399,control,limousine,manual,110,leon,150000,diesel,seat,no,15.42
private,offer,900,test,small car,manual,54,corsa,90000,petrol,opel,no,20.67
private,offer,650,test,small car,manual,60,punto,125000,petrol,fiat,no,17.83
private,offer,2200,control,small car,manual,64,polo,150000,petrol,volkswagen,no,15.33
private,offer,2300,control,small car,manual,75,ibiza,125000,petrol,seat,no,17.67
private,offer,2650,control,cabrio,manual,165,golf,150000,petrol,bmw,no,24.0
private,offer,999,test,small car,manual,50,arosa,125000,petrol,seat,no,18.5
private,offer,2100,control,station wagon,automatic,150,a6,150000,diesel,audi,yes,20.92
private,offer,6450,control,coupe,automatic,179,others,150000,petrol,mercedes_benz,no,27.92
private,offer,11950,control,station wagon,automatic,232,a6,125000,diesel,audi,no,11.67
private,offer,7500,test,bus,manual,109,c_max,150000,diesel,ford,no,9.83
private,offer,3390,test,limousine,manual,94,zafira,150000,cng,opel,no,2.42
private,offer,5200,control,limousine,manual,90,ibiza,150000,diesel,seat,no,2.08
private,offer,999,control,small car,manual,60,polo,150000,petrol,volkswagen,no,21.5
private,offer,550,test,limousine,manual,75,golf,150000,petrol,volkswagen,yes,23.5
private,offer,3000,test,coupe,automatic,193,clk,150000,petrol,mercedes_benz,no,19.25
private,offer,6890,test,small car,manual,120,cooper,125000,petrol,mini,no,11.25
private,offer,9000,test,station wagon,manual,143,golf,150000,diesel,audi,no,9.0
private,offer,36950,test,limousine,automatic,299,5er,90000,diesel,bmw,no,9.0
private,offer,14200,control,cabrio,manual,163,slk,80000,petrol,mercedes_benz,no,11.5
private,offer,2499,test,small car,manual,80,micra,80000,petrol,nissan,no,15.33
private,offer,24300,control,suv,manual,190,navara,80000,diesel,nissan,no,6.42
private,offer,3150,control,limousine,manual,143,3er,150000,petrol,bmw,no,14.67
private,offer,1550,control,coupe,manual,140,3er,150000,petrol,bmw,no,24.33
private,offer,6800,test,bus,manual,150,vito,150000,diesel,mercedes_benz,no,8.5
private,offer,1899,control,bus,manual,75,berlingo,150000,petrol,citroen,no,15.25
private,offer,6949,test,bus,manual,101,combo,90000,diesel,opel,no,7.25
private,offer,8940,control,limousine,manual,80,golf,60000,petrol,volkswagen,no,9.67
private,offer,29990,test,limousine,automatic,204,e_klasse,50000,hybrid,mercedes_benz,no,5.92
private,offer,95000,control,limousine,automatic,500,others,10000,petrol,porsche,no,9.0
private,offer,199,control,small car,manual,50,arosa,125000,petrol,seat,no,21.92
private,offer,4350,test,station wagon,manual,90,astra,150000,diesel,opel,no,11.42
private,offer,22990,test,cabrio,automatic,122,cooper,30000,petrol,mini,no,4.5
private,offer,490,test,cabrio,manual,69,golf,150000,petrol,smart,yes,17.25
private,offer,4999,control,station wagon,manual,143,3er,125000,petrol,bmw,no,15.42
private,offer,11500,test,small car,manual,90,clio,30000,petrol,renault,no,6.92
private,offer,8000,control,station wagon,automatic,156,c_klasse,30000,petrol,mercedes_benz,no,7.67
private,offer,350,control,station wagon,manual,116,v40,150000,petrol,volvo,yes,20.0
private,offer,699,test,limousine,manual,75,80,150000,diesel,audi,yes,24.92
private,offer,2000,test,station wagon,manual,109,focus,150000,diesel,ford,no,12.58
private,offer,1000,control,station wagon,manual,101,passat,150000,petrol,volkswagen,no,20.67
private,offer,999,control,limousine,manual,90,others,150000,petrol,citroen,yes,19.67
private,offer,7500,test,cabrio,manual,91,one,125000,petrol,mini,no,13.67
private,offer,999,control,station wagon,manual,116,golf,150000,petrol,volkswagen,yes,22.67
private,offer,2700,test,small car,manual,131,others,150000,diesel,fiat,no,12.5
private,offer,1500,control,bus,manual,82,sprinter,150000,diesel,mercedes_benz,yes,17.33
private,offer,16500,test,coupe,manual,300,911,150000,petrol,porsche,no,18.33
private,offer,6800,control,small car,manual,82,fiesta,70000,petrol,ford,no,8.58
private,offer,500,test,bus,automatic,107,galaxy,150000,petrol,ford,yes,20.58
private,offer,11000,control,cabrio,manual,245,boxster,125000,petrol,porsche,no,11.42
private,offer,2300,test,limousine,manual,105,3er,150000,petrol,bmw,no,17.67
private,offer,3200,test,station wagon,automatic,131,passat,150000,diesel,volkswagen,no,13.58
private,offer,8600,control,station wagon,manual,163,3er,150000,diesel,bmw,no,12.58
private,offer,2222,control,coupe,automatic,224,clk,150000,petrol,mercedes_benz,no,20.0
private,offer,15550,control,small car,manual,86,a1,10000,petrol,audi,no,4.83
private,offer,7700,test,suv,manual,141,tucson,100000,petrol,hyundai,no,10.25
private,offer,4100,test,limousine,manual,82,a_klasse,150000,diesel,mercedes_benz,no,12.92
private,offer,2300,control,small car,manual,65,picanto,150000,petrol,kia,no,15.0
private,offer,19500,test,cabrio,automatic,367,6er,125000,petrol,bmw,no,12.58
private,offer,6500,test,limousine,automatic,224,a8,150000,diesel,audi,no,16.33
private,offer,7999,test,small car,manual,86,polo,70000,petrol,volkswagen,no,9.92
private,offer,2299,test,station wagon,manual,68,fabia,150000,petrol,skoda,no,15.33
private,offer,2600,control,small car,manual,105,others,150000,petrol,kia,no,13.5
private,offer,1500,test,coupe,automatic,95,others,50000,petrol,chevrolet,no,27.67
private,offer,2750,test,small car,automatic,54,fortwo,125000,petrol,smart,no,17.0
private,offer,26250,control,cabrio,automatic,184,z_reihe,50000,petrol,bmw,no,6.25
private,offer,3000,control,small car,manual,60,corsa,60000,petrol,opel,no,13.5
private,offer,10700,control,bus,manual,155,transit,150000,diesel,ford,no,5.33
private,offer,600,test,station wagon,manual,100,cordoba,150000,petrol,seat,no,20.92
private,offer,10000,control,limousine,automatic,170,e_klasse,150000,diesel,mercedes_benz,no,11.0
private,offer,9800,control,limousine,automatic,163,e_klasse,60000,petrol,mercedes_benz,no,15.75
private,offer,3390,control,station wagon,manual,110,astra,150000,diesel,opel,no,10.17
private,offer,500,test,small car,manual,60,polo,150000,diesel,volkswagen,no,20.67
private,offer,555,control,small car,manual,59,clio,150000,petrol,renault,yes,19.83
private,offer,2000,test,bus,manual,144,carnival,150000,diesel,kia,no,16.42
private,offer,8999,test,small car,automatic,71,fortwo,20000,petrol,smart,no,4.75
private,offer,3200,test,bus,manual,109,sprinter,150000,diesel,mercedes_benz,no,13.33
private,offer,11500,test,station wagon,manual,239,a4,150000,diesel,audi,no,10.67
private,offer,2740,control,small car,manual,86,getz,60000,petrol,hyundai,no,13.17
private,offer,1600,control,bus,manual,60,a_klasse,150000,diesel,mercedes_benz,no,18.25
private,offer,2950,test,small car,manual,75,fabia,150000,diesel,skoda,no,14.33
private,offer,1850,control,limousine,manual,58,twingo,90000,petrol,renault,no,2.58
private,offer,13300,test,cabrio,manual,150,3er,60000,petrol,bmw,no,12.42
private,offer,1500,control,small car,manual,45,fox,90000,petrol,volkswagen,yes,12.33
private,offer,66900,test,limousine,automatic,500,others,50000,petrol,porsche,no,7.67
private,offer,550,control,small car,manual,50,fiesta,125000,petrol,ford,no,22.58
private,offer,5999,test,coupe,manual,140,astra,150000,petrol,opel,no,11.08
private,offer,900,test,small car,automatic,40,fortwo,100000,petrol,smart,yes,19.0
private,offer,5900,test,station wagon,manual,105,golf,150000,diesel,volkswagen,no,11.0
private,offer,14300,control,suv,manual,110,duster,40000,diesel,dacia,no,4.5
private,offer,20845,control,cabrio,automatic,232,a4,80000,diesel,audi,no,11.33
private,offer,2520,control,station wagon,manual,111,megane,150000,petrol,renault,no,10.25
private,offer,1400,test,station wagon,manual,136,e_klasse,150000,petrol,mercedes_benz,yes,20.33
private,offer,3450,control,small car,manual,54,polo,70000,petrol,volkswagen,no,13.08
private,offer,2700,control,station wagon,automatic,155,signum,150000,petrol,opel,no,15.17
private,offer,7000,test,limousine,manual,110,golf,150000,diesel,volkswagen,yes,9.83
private,offer,6900,control,bus,automatic,116,transporter,150000,petrol,volkswagen,no,19.75
private,offer,1200,test,limousine,manual,54,golf,150000,diesel,volkswagen,no,29.0
private,offer,5900,test,station wagon,manual,65,others,90000,diesel,mercedes_benz,no,38.58
private,offer,6450,test,bus,manual,150,zafira,125000,petrol,opel,no,13.83
private,offer,2350,control,coupe,automatic,218,clk,150000,petrol,mercedes_benz,no,20.33
private,offer,2399,test,small car,manual,58,clio,100000,petrol,renault,no,11.42
private,offer,2390,test,limousine,manual,113,golf,150000,diesel,kia,no,13.42
private,offer,4200,test,limousine,automatic,101,golf,150000,diesel,volkswagen,no,17.0
private,offer,2799,test,small car,manual,81,sandero,125000,petrol,dacia,no,9.17
private,offer,15120,test,limousine,automatic,387,e_klasse,150000,petrol,mercedes_benz,no,12.92
private,offer,2990,test,limousine,manual,125,golf,150000,diesel,sonstige_autos,no,0.0
private,offer,6490,test,suv,manual,177,rav,150000,diesel,toyota,yes,12.75
private,offer,2750,test,limousine,manual,140,mondeo,150000,diesel,ford,no,15.0
private,offer,3999,test,bus,manual,136,touran,150000,diesel,volkswagen,no,14.42
private,offer,1200,test,small car,manual,75,golf,150000,petrol,volkswagen,no,18.08
private,offer,10900,control,limousine,manual,86,golf,50000,petrol,volkswagen,no,7.5
private,offer,19500,test,bus,manual,110,others,50000,diesel,mercedes_benz,no,4.5
private,offer,18500,control,suv,automatic,200,m_klasse,150000,diesel,mercedes_benz,no,12.5
private,offer,14399,test,limousine,manual,143,a4,150000,diesel,audi,no,9.42
private,offer,1999,control,station wagon,manual,116,golf,150000,diesel,volkswagen,no,19.0
private,offer,17890,test,coupe,automatic,156,c_klasse,70000,petrol,mercedes_benz,no,7.5
private,offer,990,test,small car,manual,88,3_reihe,150000,petrol,mazda,no,19.17
private,offer,2400,test,limousine,manual,105,golf,150000,petrol,kia,no,13.5
private,offer,1350,control,limousine,automatic,102,a_klasse,150000,petrol,mercedes_benz,no,1.0
private,offer,6999,test,station wagon,automatic,204,3er,150000,diesel,bmw,no,14.92
private,offer,1750,test,limousine,manual,103,stilo,150000,petrol,fiat,no,16.58
private,offer,690,test,small car,manual,60,punto,150000,petrol,fiat,no,17.0
private,offer,26900,test,cabrio,automatic,295,boxster,150000,petrol,porsche,no,10.25
private,offer,3700,test,small car,manual,94,others,70000,petrol,suzuki,no,12.25
private,offer,5990,test,station wagon,manual,180,a6,150000,diesel,audi,no,13.67
private,offer,5400,test,small car,manual,116,cooper,125000,petrol,mini,no,15.33
private,offer,12900,test,suv,manual,63,golf,80000,petrol,sonstige_autos,no,42.25
